,yo,tu,el/ella,nosotros,vosotros,ellos/ellas
1212,chorreo,chorreas / chorreás,chorrea,chorreamos,chorreáis,chorrean
1213,cuajo,cuajas / cuajás,cuaja,cuajamos,cuajáis,cuajan
1214,embarro,embarras / embarrás,embarra,embarramos,embarráis,embarran
1215,espeso,espesas / espesás,espesa,espesamos,espesáis,espesan
1216,tiño,tiñes / teñís,tiñe,teñimos,teñís,tiñen
1217,riño,riñes / reñís,riñe,reñimos,reñís,riñen
1218,aliño,aliñas / aliñás,aliña,aliñamos,aliñáis,aliñan
1219,mosqueo,mosqueas / mosqueás,mosquea,mosqueamos,mosqueáis,mosquean
1220,culpo,culpas / culpás,culpa,culpamos,culpáis,culpan
1221,señalo,señalas / señalás,señala,señalamos,señaláis,señalan
1222,engaño,engañas / engañás,engaña,engañamos,engañáis,engañan
1223,añoro,añoras / añorás,añora,añoramos,añoráis,añoran
1224,diseño,diseñas / diseñás,diseña,diseñamos,diseñáis,diseñan
1225,escaldo,escaldas / escaldás,escalda,escaldamos,escaldáis,escaldan
1226,apuñalo,apuñalas / apuñalás,apuñala,apuñalamos,apuñaláis,apuñalan
1227,desempeño,desempeñas / desempeñás,desempeña,desempeñamos,desempeñáis,desempeñan
1228,regaño,regañas / regañás,regaña,regañamos,regañáis,regañan
1229,entraño,entrañas / entrañás,entraña,entrañamos,entrañáis,entrañan
1230,reseño,reseñas / reseñás,reseña,reseñamos,reseñáis,reseñan
