,yo,tu,el/ella,nosotros,vosotros,ellos/ellas
1178,desempolvaré,desempolvarás,desempolvará,desempolvaremos,desempolvaréis,desempolvarán
1179,reforzaré,reforzarás,reforzará,reforzaremos,reforzaréis,reforzarán
1180,repercutiré,repercutirás,repercutirá,repercutiremos,repercutiréis,repercutirán
1181,preservaré,preservarás,preservará,preservaremos,preservaréis,preservarán
1182,exhumaré,exhumarás,exhumará,exhumaremos,exhumaréis,exhumarán
1183,eructaré,eructarás,eructará,eructaremos,eructaréis,eructarán
1184,regeneraré,regenerarás,regenerará,regeneraremos,regeneraréis,regenerarán
1185,precederé,precederás,precederá,precederemos,precederéis,precederán
1186,untaré,untarás,untará,untaremos,untaréis,untarán
1187,enrollaré,enrollarás,enrollará,enrollaremos,enrollaréis,enrollarán
1188,consolidaré,consolidarás,consolidará,consolidaremos,consolidaréis,consolidarán
1189,ensancharé,ensancharás,ensanchará,ensancharemos,ensancharéis,ensancharán
1190,tripularé,tripularás,tripulará,tripularemos,tripularéis,tripularán
1191,rebozaré,rebozarás,rebozará,rebozaremos,rebozaréis,rebozarán
1192,colorearé,colorearás,coloreará,colorearemos,colorearéis,colorearán
1193,profanaré,profanarás,profanará,profanaremos,profanaréis,profanarán
1194,entubaré,entubarás,entubará,entubaremos,entubaréis,entubarán
1195,trasvasaré,trasvasarás,trasvasará,trasvasaremos,trasvasaréis,trasvasarán
1196,desenroscaré,desenroscarás,desenroscará,desenroscaremos,desenroscaréis,desenroscarán
1197,serrucharé,serrucharás,serruchará,serrucharemos,serrucharéis,serrucharán
1198,resoplaré,resoplarás,resoplará,resoplaremos,resoplaréis,resoplarán
1199,derrocharé,derrocharás,derrochará,derrocharemos,derrocharéis,derrocharán
1200,exprimiré,exprimirás,exprimirá,exprimiremos,exprimiréis,exprimirán
1201,derrumbaré,derrumbarás,derrumbará,derrumbaremos,derrumbaréis,derrumbarán
1202,sobresaltaré,sobresaltarás,sobresaltará,sobresaltaremos,sobresaltaréis,sobresaltarán
1203,desperdigaré,desperdigarás,desperdigará,desperdigaremos,desperdigaréis,desperdigarán
1204,sobrescribiré,sobrescribirás,sobrescribirá,sobrescribiremos,sobrescribiréis,sobrescribirán
1205,desengancharé,desengancharás,desenganchará,desengancharemos,desengancharéis,desengancharán
1206,equilibraré,equilibrarás,equilibrará,equilibraremos,equilibraréis,equilibrarán
1207,lameré,lamerás,lamerá,lameremos,lameréis,lamerán
1208,expectoraré,expectorarás,expectorará,expectoraremos,expectoraréis,expectorarán
1209,exoneraré,exonerarás,exonerará,exoneraremos,exoneraréis,exonerarán
1210,trituraré,triturarás,triturará,trituraremos,trituraréis,triturarán
1211,dañaré,dañarás,dañará,dañaremos,dañaréis,dañarán
1212,chorrearé,chorrearás,chorreará,chorrearemos,chorrearéis,chorrearán
1213,cuajaré,cuajarás,cuajará,cuajaremos,cuajaréis,cuajarán
1214,embarraré,embarrarás,embarrará,embarraremos,embarraréis,embarrarán
1215,espesaré,espesarás,espesará,espesaremos,espesaréis,espesarán
1216,teñiré,teñirás,teñirá,teñiremos,teñiréis,teñirán
1217,reñiré,reñirás,reñirá,reñiremos,reñiréis,reñirán
1218,aliñaré,aliñarás,aliñará,aliñaremos,aliñaréis,aliñarán
1219,mosquearé,mosquearás,mosqueará,mosquearemos,mosquearéis,mosquearán
1220,culparé,culparás,culpará,culparemos,culparéis,culparán
1221,señalaré,señalarás,señalará,señalaremos,señalaréis,señalarán
1222,engañaré,engañarás,engañará,engañaremos,engañaréis,engañarán
1223,añoraré,añorarás,añorará,añoraremos,añoraréis,añorarán
1224,diseñaré,diseñarás,diseñará,diseñaremos,diseñaréis,diseñarán
1225,escaldaré,escaldarás,escaldará,escaldaremos,escaldaréis,escaldarán
1226,apuñalaré,apuñalarás,apuñalará,apuñalaremos,apuñalaréis,apuñalarán
1227,desempeñaré,desempeñarás,desempeñará,desempeñaremos,desempeñaréis,desempeñarán
1228,regañaré,regañarás,regañará,regañaremos,regañaréis,regañarán
1229,entrañaré,entrañarás,entrañará,entrañaremos,entrañaréis,entrañarán
1230,reseñaré,reseñarás,reseñará,reseñaremos,reseñaréis,reseñarán
